sigma, x , y
0.8700000000000001,0.56958,0.344386
1.0700000000000003,0.55795,0.373579
1.1300000000000001,0.594869,0.367547
0.9500000000000002,0.663289,0.332809
1.0700000000000003,0.631748,0.340959
0.9100000000000001,0.656914,0.363824
1.0700000000000003,0.688846,0.356984
0.8900000000000001,0.627131,0.371553
1.0300000000000002,0.697272,0.323208
0.8900000000000001,0.730414,0.313483
1.0100000000000002,0.753934,0.340564
1.1300000000000001,0.721899,0.348315
0.8500000000000001,0.71108,0.382242
1.0700000000000003,0.743231,0.375728
1.0900000000000003,0.819521,0.32547
0.9900000000000001,0.786281,0.332957
1.0300000000000002,0.811448,0.359067
0.8700000000000001,0.842386,0.350724
1.1300000000000001,0.77761,0.36752
1.0100000000000002,0.834052,0.383519
1.0500000000000003,0.853045,0.32038
1.0700000000000003,0.889018,0.31756
0.9500000000000002,0.872606,0.347555
1.0100000000000002,0.904715,0.349358
0.6900000000000001,0.860028,0.372529
1.0100000000000002,0.887782,0.379508
0.81,0.920464,0.322642
1.0100000000000002,0.989323,0.317932
1.1700000000000002,0.953402,0.317344
1.2100000000000002,0.973374,0.351064
1.0300000000000002,0.938643,0.349906
1.0900000000000003,0.922538,0.380166
1.1300000000000001,0.992616,0.384223
0.9700000000000001,0.957486,0.383385
0.9900000000000001,0.0429375,0.400306
0.8700000000000001,0.010575,0.410285
0.8300000000000001,0.0320126,0.427717
1.0900000000000003,0.0620831,0.430551
1.0300000000000002,0.00795979,0.445472
1.1300000000000001,0.0411527,0.459581
1.0100000000000002,0.0769359,0.399908
0.9700000000000001,0.11017,0.396967
0.9100000000000001,0.142197,0.393533
1.0500000000000003,0.0957835,0.427732
1.0500000000000003,0.129935,0.424066
1.0500000000000003,0.081424,0.45924
1.0300000000000002,0.115406,0.455391
0.9300000000000002,0.173421,0.39433
0.9900000000000001,0.203906,0.395146
0.9100000000000001,0.161555,0.422324
0.79,0.189815,0.419665
1.0100000000000002,0.217487,0.427118
1.0700000000000003,0.152286,0.453403
0.8900000000000001,0.184699,0.447498
1.0500000000000003,0.238416,0.40092
0.9900000000000001,0.273078,0.402603
0.8900000000000001,0.251786,0.429598
1.1500000000000001,0.286417,0.433902
1.0300000000000002,0.232852,0.455222
0.9900000000000001,0.26534,0.461713
1.1100000000000003,0.307744,0.403643
1.0300000000000002,0.362206,0.388745
0.9900000000000001,0.34059,0.413281
1.0100000000000002,0.373654,0.420361
0.9700000000000001,0.320497,0.439066
0.9500000000000002,0.35235,0.448562
1.0700000000000003,0.396547,0.39486
0.9500000000000002,0.441158,0.405224
1.2300000000000002,0.412741,0.426954
1.1700000000000002,0.452385,0.437962
1.0500000000000003,0.385499,0.453316
1.0500000000000003,0.421372,0.462991
